hotel_id,n_periods
ad42ef0b7cc52a17,9
ad476c57ee41456b,6
ad643f4c270e7521,9
adbd8c9c517dd12b,2
ae07bbca98545892,9
ae08f4777a071392,8
ae15d48d3b94753a,8
ae261d62ccf7c1c0,9
ae4d72ec2babb16e,9
ae95e2663593a95e,9
af1263c844c35e0e,9
af4175caabaa5e67,9
af459512fb484324,9
af46f7946ae60c79,9
af5fc4a7604a079e,9
af92593a06b614f9,9
afc4e4aaf5161ee4,9
afc62ad0cd42bc11,8
afdcb1a3fa8e275c,9
afea47de8e916e42,9
b05553d8e1eea410,9
b0652ebb77e0ef1a,9
b075567427a291bf,9
b0c2071ed31d3384,9
b1bf88676e14d08a,9
b1c18459fbf7279a,9
b21951c2669bc3ac,9
b24727f9715a90d3,9
b289dd95ce811643,9
b29f2cf54f5ea1c3,9
b2beb8a17d66e770,9
b2c3c257a9b988cb,9
b2c845bbf8b7c643,9
b3286b54c5f5c83b,9
b354bd727c5496ad,9
b3a4f045895e36eb,9
b40cfb52ca8f087a,3
b48924ccb26a0e64,9
b4ca1335bf3b7d00,5
b4ff7fc23035cf53,9
b515473bdadcd70f,3
b522dc9fbaf32ebf,9
b56f04688d657ba1,9
b58c3a47a8da7f12,9
b5a77c5f763ff438,9
b5a7ba2c55294d69,9
b5ac89c290670d14,9
b5b435c726b0a1ba,9
b5b882319f1cf76b,4
b5c9d85255106874,2
b5d50d00bce4f5c2,9
b5efde3a9a9eff8d,9
b64444047825376f,9
b67ed0927d2de30f,7
b6b72c89ea90ee0e,9
b719cad28fa96390,9
b73c6fe4bf27f2fc,6
b749c978b6ac283b,9
b81a923c47ffe14a,9
b81f1e75251ae60d,9
b83830477054a88b,9
b87c5af634d411fd,9
b89331730d84f8e6,9
b90774aae86779d5,9
b9297ecb03629fed,9
b935a095fbdf0692,7
b94f0b421694c972,9
b96655ffae8cb08a,9
b99b84291746ca86,8
b9a2f8dda3f5956b,9
b9b10533060bef93,9
b9b65456e1bdb0a1,9
b9d42941e9a1e4b8,9
ba2230e6ec8c3d2f,9
ba3285c16c7a3c55,9
ba38de5e2245235e,9
ba61fa09071e832c,9
ba9482692dad1657,9
bac96c13a6a265ba,9
bae35180d69e667f,9
baeee246229f3cc6,8
bb255be8044155a9,9
bb41aee7115230e6,3
bbcca7bfde715173,9
bbd85ad6def01bcd,9
bbe8e383dfc762db,9
bbf39468fe22f821,9
bc3d3e99c9adfac1,9
bc965d1ba060478c,8
bca2ae6a3402eeb1,9
bcb35e683a63e8fd,7
bce49153d0072cf0,9
bd234bb516c2bc43,8
bd4b9e8d68233e01,9
bd69d68051d3bc7a,9
bd7288d7b4666e04,9
be3eeec75b3dc6fb,9
be79e23976ece5dd,3
beb28c0fe0327fc6,5
bebd8343d3f7d39e,9
bec11c6936a7406f,9
beecedaf13f6f806,9
bef47f3cfc707354,9
bf7b6d46cdabfb66,9
bf91ad99093d2a07,5
bfdd1ac88800ee5b,8
c030763176d0a67d,8
c0bb788934b2c0e5,9
c0c43bb38564566e,8
c0d3ed99b4b1e297,5
c1424c529f6f525e,9
c1460c7f249a491e,9
c1c21bcfd628692b,9
c20626d3a954342a,9
c20dc52ac88ff018,9
c223d6d3dab15233,7
c22412708a08fd5b,9
c23b42b839624238,9
c26fb01484ffaf5b,9
c27ae9ab63e13a1e,6
c28ca48e902e40e6,9
c308a545e835b203,9
c31402f5247b31e9,9
c35c2e67e9925127,9
c395621e1b622c33,9
c3c41a653247e713,3
c3e44a1d7b3d16d8,9
c3e6cefe15eb8ade,9
c3ebba7ff9429239,9
c4417bea8fddf5c0,9
c46646d3364cd889,9
c47d2c9a0bd54b46,9
c4beb026abe5fe09,9
c4ebcc9a75f87615,9
c51b72dc5dd1c98d,9
c53b8f1a6a27c9dc,9
c54c6dc8e83c6958,9
c560d70c7c145a5e,9
c60710a9222e8ae4,9
c613400b3bacc7dc,9
c679dae1e5d2e62a,8
c696fbb342cdb58b,9
c69e84ee0f8ff7b8,9
c6c8bdeaaacb3808,9
c6d71978c7e31916,9
c6e9808c325c68c4,9
c70072220e22f2ef,9
c7504aab178bb3f4,9
c7a10c20af359ccf,9
c7afb62e2d02afe5,9
c7c195c6a467944a,9
c7c53900db6047f0,9
c7f6d91f27d69cf1,5
c80d0d580253fab3,9
c82279245f4202d4,9
c833a75ca85bf5e9,2
c8bea78b4efa1ffb,9
c8c19f5271ada4c0,9
c9430bf39187dddb,9
c98d39dace94cc6b,9
c9aa6bc73ff0aa80,9
c9bb34d69212de5c,9
c9ccb15668166868,9
ca44e1b4c8f06011,9
caab25c0ce8ceba0,9
cb038cd9a5b61272,9
cb139dd2cc0ee87d,9
cb53605156f42876,9
cb75ad67cc37e5c8,9
cb7bc739cab48689,9
cb891539e9f9ebb1,9
cb9698ae7a52985e,7
cba8965b48cf6b32,9
cbc5b5f23a0c5157,9
cc24ce8901b5d947,9
cc8953a58145ac2e,9
cc8e44112d2f3e52,6
ccaf0d02c34ecbc1,9
ccb2054f952250c5,9
ccbd6cab76b3f3dc,9
cd02f72994acb2ee,9
cd1cdebec77c1472,9
cd4b069bc9683911,9
cd8652ffd35340b2,9
cd9cd51274543dda,9
ce196f5bb2702e80,9
ce4e132344917948,2
ce6da3e7e56a7891,9
ceda7607171de991,9
cf1787e1e42e0720,9
cf37465afb681b21,9
cf3c773913ea5d66,9
cf590695c7543ff2,9
cf67b45a691b33c8,8
cfd152387e234818,9
cfd449b016f2b6a6,9
cfe43c3bbcb43894,6
cfe4424e848a1e8a,9
cfeaf865a01cd5f6,9
cff78fb7b9d89cf4,9
d00bb1fe681a6f6b,8
d09326a29fa9ba49,8
d0ba980f802dfe1a,5
d0e378c8e566a11a,8
d103d070b5cc4bed,9
d1431feafe959337,9
d146efe363cef64f,9
d1a63b1c1b263009,9
d1c62a1d352188d1,6
d1e5ee62ac8c13dc,9
d2acc90f675e9cc7,9
d325f0ca87a39fb1,9
d3af210bdcdd5d54,8
d3ea9e57baf069a7,9
d417f53df4cafe5b,8
d444a53975c6185c,9
d48d5492eb67d535,4
d49b3d6ce03462f4,9
d54eae433ecd2ac4,9
d555c0f03fa3cc5b,9
d555f5734a7cbf0d,9
d57f5b9cb3a98650,9
d5c381b1cf1a037e,9
d630d1520e0ce09e,9
d644539a7b90d4b6,9
d65ec5fdbfe14bbb,9
d6a9d6e8310916a3,9
d6d3518edd56b52f,9
d6e5cc3db0e9b8ab,9
d6e9ca534f75f7a3,5
d6f047a12be34044,9
d71f8eef92407a50,9
d73aba809b16e55c,9
d7780444652ad227,7
d7d6b8f4a475ee60,9
d8386c9839f5ebfa,9
d880749e2da29565,9
d8c4702ad03464df,9
d8e03b3926310ca9,9
d8e80cbfdb53d021,2
d8f99f97b211924b,9
d91675d710b9a797,8
d92de14a976691b5,9
d92e04cba9a3e5bf,9
d937c28a384b3c9e,8
d950b26dc096e2bc,9
d95a8577be0b7d1a,9
d9cd0ce692f260f1,9
d9e3406b2b18f53b,6
d9e9c0a7d5423c35,9
d9fb4313821bce59,9
da4a0e5f16ee9978,9
da92406b15f6fb96,9
dab9923627456d05,9
dae58de62c4617ca,9
daf7634008623815,7
db1c74e64a6362fa,9
db4911bdd98621bc,9
db50462289b4e0ca,9
db85fb25e66bfae9,9
dc142fc154ba3d4a,5
dc1d7fec4731f7aa,9
dc89ac58db0a235a,9
dc8a200ac28cc0be,9
dc8bb97ee62adbe9,9
dcb73bc416f5e889,9
dcbca10e296c16d8,9
dccd1e2cdcdb0d2e,6
dcfa69ace8037a8a,9
dd11e1bd15197920,9
dd341f4d642e84f7,9
dd40cc1d1f4df707,9
ddce2b2e2bfceca6,9
ddfb039c73640386,9
ddff2a466b5e5619,9
de2905733772aed1,9
de50560187f0de59,9
de59ee3b281c3fc2,9
dedfa7d4421e6f3f,9
df03521410af64c6,9
df73dc1ec0d97b00,9
df9642915db53b0f,9
dfb8b8dba3ca7025,9
e01e8f41d1663cb9,9
e0265bd27641e364,9
e03a00a1b0f40ae7,9
e0862621a22d24e2,9
e08c2652381b98bc,9
e08fdee7c21680b3,9
e096d9a0405e536f,9
e0be64fce7db0a10,9
e0da349bb62a763c,7
e0ebf729bd4c5986,9
e1074075b99813d0,9
e1145e2572eeafea,9
e11be82388abf928,9
e13266ce83a398cf,9
e1a2e61e1bb21962,9
e1a4e8ab90fe2b15,6
e1a51e5b67b9a3d1,9
e1e862788ec4dd94,9
e27927848d610237,9
e2dc680925f5d5d4,8
e3374cca5ea0cf25,9
e381ef9e2f589990,9
e401a9fe419f0748,4
e417a1f1adfad634,9
e4679fee075f02f4,9
e47635180de9eb65,9
e4c4d1efaa7efc27,6
e4d1e840473061c7,4
e51e7340c6815cfd,2
e5354fff1255f45b,9
e53b4ac719ab9c53,8
e553c07ecfb9de9f,9
e55a71225ee19937,9
e588fa3bdf7665f5,9
e607a9960515d7ca,9
e611371468279c9b,9
e6587d473e6a304c,8
e68978757ef9155c,9
e6b365c24728d43d,9
e6f927f7a55c5314,9
e731153d42aa4d62,9
e743dc4f94b9c0b0,9
e794d5f63f134d8b,8
e7bb51c7c62b0565,9
e7d26c42919ea093,9
e7d79824ff865be0,9
e7e84dff1eb2db10,9
e840306ad69ac5f8,9
e8466803c130dd5d,5
e89a7934c652fc08,9
e8b82d3d036ea3dc,9
e8eea7b7bde1898a,3
e9103eb8593b29ef,9
e9109fdbe4240a71,9
e92ac218fdf61ef5,9
e957e4ce93650782,9
e99702a9a074531a,9
e9ee294ff5920e69,9
ea0252721929f5f4,8
ea528a31020a70b0,6
ea9ea5c90347d5f5,9
ea9f9db29d79f4af,6
eb1d29d6a778524a,9
eb4d0d18bc56320c,9
eb4e953df9ce0ab8,8
eb525315ef4bfaeb,9
ebaee218190160d2,9
ebb06ac568f67181,9
ebcf805ff5f698a8,9
ebe541c183b41f92,9
ec1b0aa6168e9fb5,9
ec330949450d158a,9
ec52fa93b58fade5,9
ec5f50113df82af4,9
ec9c6a79580b41bd,5
ed2298b584baa353,9
ed300a4eb5940ba8,9
ed59fc92498c2855,9
ed5e1ae6b955914f,8
edd4838d778834f5,9
ee01c71902dd3c79,9
ee886e09daaed099,8
eed4d8ba917a5ddb,9
eedd52ee1e17424e,9
ef0bf6749591508d,9
ef610c92db608fd8,9
ef9659d2823d11e0,9
efb254a46f1755d4,3
f0179d9287cafcda,5
f02a389723bf350e,9
f0a151f5556059b8,9
f0b55e6ae180b918,8
f0bf65bf92b08f38,8
f0d8502a7bc8df1a,9
f0e51d8045d07e49,6
f14c6faef2307b39,4
f16347876ea4e993,9
f1b1bc40d25c7850,9
f1b6d234f2329148,8
f1cc4413ebf22183,9
f1f104f375ee4ee8,9
f22337f6948b495f,9
f2775c4c9a84053d,9
f2ebc806ede1b3f7,2
f31bd12ab79f4aae,9
f3241063a0b6eede,9
f35768eaa92e5222,9
f368a6644a2c1729,9
f39416febaf257a7,9
f39684512b07336a,9
f3ae035d8869555c,9
f3da10a4d3bd19c8,9
f3e229e3b46122aa,9
f3e9fb2feeb21155,9
f46b738dc06a14d6,8
f475361a8052ed66,9
f4d45ff35e6be383,9
f4d468ead2d6b757,9
f4e3f29196ab653c,5
f4ecb6804d1dc7bd,8
f515ba043c7d6d66,9
f55c4070ba35ee96,8
f581d0fe454e403d,9
f5abd1dffc090d62,9
f5af11ef65a6d087,9
f5c0fbfc41881320,9
f5f7111049aaac41,9
f63a8d6efc2f76f9,9
f658969bc4f71267,7
f67a5ef522028c41,9
f6c00afc14989dfa,9
f7003dbd845340ae,9
f718fd0ed82f84f4,9
f746113ef99df8bf,9
f78f4f9f9253b23f,9
f7f63b4207832dd6,9
f81a47ed4fe0f143,9
f86ed2d845122098,7
f88b1acee2f27b6f,9
f8ccf8d8dafee500,8
f8fd31c2a1931a8b,9
f904bda85fb7c4ca,9
f957f2364d036508,6
f98344dea4b21989,9
f98801b513938cd6,6
f9c05c985d152429,9
f9c973e1fb8fda94,8
f9d6a0a2d1d3ce82,9
f9eeccb081f247a8,9
fa029c4db23ef26b,8
fa1b606567117b2d,9
fa1d70ba8360cdb2,8
fa2b50d9a4ea88d4,9
fa69e0253db4dd08,9
faaf45db9637597a,9
fab6d80d7d91e0ca,9
fad3a48e2fdf47c4,9
fb1856077397ea28,9
fb3fddb2ae8e550d,9
fb48c50015b5a8dd,6
fb827cf4f3fc780c,9
fb833aae20b851d7,9
fb9c28afba73b22a,9
fbafd3685aee1de5,9
fbcf96767ab39a82,9
fc1bcb92adc860c6,9
fc2ae79775a0fc9b,9
fc45155ac3615063,9
fc9eaaf063d03f34,9
fce65a27f0d71095,8
fce8463c35c4f5bd,9
fd00bb1c94cbb5c8,9
fda26654aa1c313a,9
fdc3fd086704add1,9
fdc65eda150beb4c,9
fe00826c8c5a03b6,8
fe5c511caf6e9c06,9
fea3d3bcb58b2080,9
ff0f36805de948ea,9
ff44b2d166d05572,8
ff5d3d53426c96ef,9
fff09d3717fb7508,9
