hotel_url,hotel_name,latitude,longitude,star_rating,star_type,address,city,property_type,price,price_currency,review_score,review_count,scraped_at,status
https://www.booking.com/hotel/be/tibrusselsboulevard.en-gb.html,Thon Hotel Brussels City Centre,50.855867019723135,4.357296824455261,4,official,"Avenue du Boulevard 17, Sint-Joost-ten-Node, 1210 Brussels, Belgium, Avenue du Boulevard 17, 1210, Belgium",Avenue du Boulevard 17,Hotel,135,EUR,8.3,5975,2026-06-16T12:56:05+00:00,success
https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html,Motel One Brussels,50.84868669999999,4.363129100000037,3,quality,"Rue Royale 120, 1000 Brussels, Belgium, Rue Royale 120, 1000, Belgium",Rue Royale 120,Hotel,132,EUR,8.8,21543,2026-06-16T12:56:42+00:00,success
https://www.booking.com/hotel/be/appart-mons-city-concept-terrasse-amp-grand-place.en-gb.html,Appart Mons City Concept - Terrasse & Grand-Place,50.4573546,3.9551069,4,quality,"67 Rue de Nimy, 7000 Mons, Belgium, 67 Rue de Nimy, 7000, Belgium",67 Rue de Nimy,Hotel,,,9.4,60,2026-06-16T12:57:19+00:00,partial
https://www.booking.com/hotel/be/comfortinnerasme.en-gb.html,Ibis Brussels Erasmus,50.815242845821146,4.272142052650452,3,official,"Route de Lennik, 790, Anderlecht, 1070 Brussels, Belgium, Route de Lennik, 790, 1070, Belgium","Route de Lennik, 790",Hotel,95,EUR,8.0,3328,2026-06-16T12:57:55+00:00,success
https://www.booking.com/hotel/be/ramada-brussels.en-gb.html,Hotel Ramada Brussels Woluwe,50.85535651497127,4.421117305755615,4,official,"Clos du Lynx, Sint-Lambrechts-Woluwe / Woluwe-Saint-Lambert, 1200 Brussels, Belgium, Clos du Lynx, 1200, Belgium",Clos du Lynx,Hotel,,,,,2026-06-16T12:58:32+00:00,partial
https://www.booking.com/hotel/be/cocoon-brussels.en-gb.html,Cocoon Brussels,50.8474280093567,4.35258558669035,,,,,,,,,,2026-06-16T12:59:10+00:00,partial
https://www.booking.com/hotel/be/maison-de-maitre-close-to-brussels.en-gb.html,"Flemishome, The Retreat For Family And Friends",50.740988,4.239346,4,quality,"brusselsesteenweg 138, 1500 Halle, Belgium, brusselsesteenweg 138, 1500, Belgium",brusselsesteenweg 138,Hotel,,,9.0,3,2026-06-16T12:59:47+00:00,partial
https://www.booking.com/hotel/be/grandsablon.en-gb.html,NH Collection Brussels Grand Sablon,50.84084924134366,4.355800151824951,4,official,"Rue Bodenbroek 2-4, 1000 Brussels, Belgium, Rue Bodenbroek 2-4, 1000, Belgium",Rue Bodenbroek 2-4,Hotel,178,EUR,8.9,3694,2026-06-16T13:00:24+00:00,success
https://www.booking.com/hotel/be/roxi-residence-brussels.en-gb.html,ROXI The Urban Residence Brussels,50.854524,4.447797,,,"14 Hippokrateslaan, 1932 Brussels, Belgium, 14 Hippokrateslaan, 1932, Belgium",14 Hippokrateslaan,Hotel,83,EUR,8.0,1802,2026-06-16T13:01:00+00:00,success
https://www.booking.com/hotel/be/nh-brusselsbloom.en-gb.html,nhow Brussels Bloom,50.85516771992452,4.366520941257477,4,official,"Rue Royale 250, Sint-Joost-ten-Node, 1210 Brussels, Belgium, Rue Royale 250, 1210, Belgium",Rue Royale 250,Hotel,133,EUR,8.6,5042,2026-06-16T13:01:36+00:00,success
https://www.booking.com/hotel/be/adagio-access-brussels-delta.en-gb.html,Adagio access Brussels Delta,50.8161147,4.3981092,3,official,"Boulevard Du Triomphe 207, Oudergem / Auderghem, 1160 Brussels, Belgium, Boulevard Du Triomphe 207, 1160, Belgium",Boulevard Du Triomphe 207,Hotel,124,EUR,8.4,4104,2026-06-16T13:02:14+00:00,success
https://www.booking.com/hotel/be/citadines-apart-bruxelles-sainte-catherine.en-gb.html,Citadines Sainte Catherine Brussels,50.852912279637934,4.347779676318169,3,official,"51, quai au Bois à Brûler, 1000 Brussels, Belgium, 51, quai au Bois à Brûler, 1000, Belgium","51, quai au Bois à Brûler",Hotel,103,EUR,8.2,6607,2026-06-16T13:02:53+00:00,success
https://www.booking.com/hotel/be/renaissance-brussels.en-gb.html,Renaissance Brussels Hotel,50.83806717018711,4.371776729822159,4,official,"Rue Parnasse 19, Elsene / Ixelles, 1050 Brussels, Belgium, Rue Parnasse 19, 1050, Belgium",Rue Parnasse 19,Hotel,162,EUR,8.0,1428,2026-06-16T13:03:33+00:00,success
https://www.booking.com/hotel/be/sofitelbrusselstoisondor.en-gb.html,Sofitel Brussels Le Louise,50.83622845617756,4.3571895360946655,5,official,"Avenue de la Toison d’Or, 40, Elsene / Ixelles, 1050 Brussels, Belgium, Avenue de la Toison d’Or, 40, 1050, Belgium","Avenue de la Toison d’Or, 40",Hotel,183,EUR,8.6,682,2026-06-16T13:04:12+00:00,success
https://www.booking.com/hotel/be/the-livorno-ixelles.en-gb.html,The Livorno,50.8273228,4.36151310000002,4,quality,"97A Rue de Livourne, Elsene / Ixelles, 1050 Brussels, Belgium, 97A Rue de Livourne, 1050, Belgium",97A Rue de Livourne,Hotel,390,EUR,9.3,269,2026-06-16T13:04:49+00:00,success
https://www.booking.com/hotel/be/mirabeau-bruxelles.en-gb.html,Hotel Mirabeau,50.8474280093567,4.35258558669035,,,,,,,,,,2026-06-16T13:05:25+00:00,partial
https://www.booking.com/hotel/be/van-der-valk-hotel-brussels-airport.en-gb.html,Van der Valk Hotel Brussels Airport,50.887605540715576,4.452606439590454,4,official,"Culliganlaan 4b, 1831 Diegem, Belgium, Culliganlaan 4b, 1831, Belgium",Culliganlaan 4b,Hotel,115,EUR,8.0,1957,2026-06-16T13:06:01+00:00,success
https://www.booking.com/hotel/be/guest-house-la-maison-chantecler-brussels.en-gb.html,Guest house La Maison Chantecler,50.79899775368215,4.355991771163872,4,quality,"Avenue Circulaire 154, Uccle, Ukkel / Uccle, 1180 Brussels, Belgium, Avenue Circulaire 154, Uccle, 1180, Belgium","Avenue Circulaire 154, Uccle",Hotel,201,EUR,8.8,157,2026-06-16T13:06:37+00:00,success
https://www.booking.com/hotel/be/brussel-lounge.en-gb.html,Diamant Suites Brussels EU,50.847916977776976,4.403886795043945,3,quality,"August Reyerslaan 136, Schaarbeek / Schaerbeek, 1030 Brussels, Belgium, August Reyerslaan 136, 1030, Belgium",August Reyerslaan 136,Hotel,97,EUR,7.7,1291,2026-06-16T13:07:15+00:00,success
https://www.booking.com/hotel/be/parkhotel.en-gb.html,Best Western Plus Park Hotel Brussels,50.84157754916729,4.396371245384216,4,official,"Avenue de l'Yser 21, Etterbeek, 1040 Brussels, Belgium, Avenue de l'Yser 21, 1040, Belgium",Avenue de l'Yser 21,Hotel,96,EUR,8.2,1147,2026-06-16T13:07:49+00:00,success
https://www.booking.com/hotel/be/warwick-brussels.en-gb.html,Warwick Brussels - Grand Place,50.8451376251997,4.3544067442417145,4,official,"Rue Duquesnoy 5, 1000 Brussels, Belgium, Rue Duquesnoy 5, 1000, Belgium",Rue Duquesnoy 5,Hotel,219,EUR,8.5,10005,2026-06-16T13:08:29+00:00,success
https://www.booking.com/hotel/be/smartflats-sablon.en-gb.html,Smartflats City - Grand Sablon,50.8474280093567,4.35258558669035,,,,,,,,,,2026-06-16T13:09:05+00:00,partial
https://www.booking.com/hotel/be/adagio-access-bruxelles-europe.en-gb.html,Aparthotel Adagio Access Bruxelles Europe Aparthotel,50.84190274340808,4.369479417800903,4,quality,"Rue De l'Industrie 12, 1000 Brussels, Belgium, Rue De l'Industrie 12, 1000, Belgium",Rue De l'Industrie 12,Hotel,144,EUR,8.5,3091,2026-06-16T13:09:40+00:00,success
https://www.booking.com/hotel/be/bed-and-breakfast-sablon-antwerp-antwerpen.en-gb.html,B&B Sablon Antwerp,51.218992724532214,4.396272129447766,4,quality,"Zand, Antwerp District, 2000 Antwerp, Belgium, Zand, 2000, Belgium",Zand,Hotel,171,EUR,8.4,264,2026-06-16T13:10:17+00:00,success
https://www.booking.com/hotel/be/bel-appartement-entre-l-39-atomium-et-le-centre-ville.en-gb.html,Charmant studio entre l'atomium et le centre ville,50.8474280093567,4.35258558669035,,,,,,,,,,2026-06-16T13:10:52+00:00,partial
https://www.booking.com/hotel/be/carrefour.en-gb.html,NH Brussels Carrefour de L’Europe,50.846337523013524,4.355365633964539,4,official,"Grasmarkt 110, 1000 Brussels, Belgium, Grasmarkt 110, 1000, Belgium",Grasmarkt 110,Hotel,181,EUR,8.4,1294,2026-06-16T13:11:30+00:00,success
https://www.booking.com/hotel/be/euro-capital-brussels.en-gb.html,Hotel Euro Capital Brussels,50.836773895251696,4.339575469493866,4,official,"Avenue Fonsny 9, Sint-Gillis / Saint-Gilles, 1060 Brussels, Belgium, Avenue Fonsny 9, 1060, Belgium",Avenue Fonsny 9,Hotel,136,EUR,8.3,928,2026-06-16T13:12:07+00:00,success
